modello,layer_analizzato,media_cosine_similarity,media_valore_assoluto
deepseek-ai/deepseek-coder-6.7b-instruct,0,,
deepseek-ai/deepseek-coder-6.7b-instruct,1,0.240625,0.240625
deepseek-ai/deepseek-coder-6.7b-instruct,2,0.18782958984375,0.20528564453125
deepseek-ai/deepseek-coder-6.7b-instruct,3,0.12301025390625,0.16693115234375
deepseek-ai/deepseek-coder-6.7b-instruct,4,0.07215576171875,0.10999755859375
deepseek-ai/deepseek-coder-6.7b-instruct,5,0.0053619384765625,0.0715179443359375
deepseek-ai/deepseek-coder-6.7b-instruct,6,0.01032867431640625,0.06102752685546875
deepseek-ai/deepseek-coder-6.7b-instruct,7,0.012547683715820313,0.059813308715820315
deepseek-ai/deepseek-coder-6.7b-instruct,8,0.0842529296875,0.1021240234375
deepseek-ai/deepseek-coder-6.7b-instruct,9,0.122412109375,0.122412109375
deepseek-ai/deepseek-coder-6.7b-instruct,10,0.15579833984375,0.15579833984375
deepseek-ai/deepseek-coder-6.7b-instruct,11,0.1619873046875,0.1619873046875
deepseek-ai/deepseek-coder-6.7b-instruct,12,0.189501953125,0.189501953125
deepseek-ai/deepseek-coder-6.7b-instruct,13,0.15455322265625,0.15455322265625
deepseek-ai/deepseek-coder-6.7b-instruct,14,0.17718505859375,0.17718505859375
deepseek-ai/deepseek-coder-6.7b-instruct,15,0.1741943359375,0.1741943359375
deepseek-ai/deepseek-coder-6.7b-instruct,16,0.14537353515625,0.14537353515625
deepseek-ai/deepseek-coder-6.7b-instruct,17,0.13326416015625,0.13326416015625
deepseek-ai/deepseek-coder-6.7b-instruct,18,0.12567138671875,0.12567138671875
deepseek-ai/deepseek-coder-6.7b-instruct,19,0.10396728515625,0.10396728515625
deepseek-ai/deepseek-coder-6.7b-instruct,20,0.0848876953125,0.0848876953125
deepseek-ai/deepseek-coder-6.7b-instruct,21,0.1060302734375,0.1060302734375
deepseek-ai/deepseek-coder-6.7b-instruct,22,0.095281982421875,0.095281982421875
deepseek-ai/deepseek-coder-6.7b-instruct,23,0.11356201171875,0.11356201171875
deepseek-ai/deepseek-coder-6.7b-instruct,24,0.11566162109375,0.11566162109375
deepseek-ai/deepseek-coder-6.7b-instruct,25,0.113507080078125,0.113507080078125
deepseek-ai/deepseek-coder-6.7b-instruct,26,0.110137939453125,0.110137939453125
deepseek-ai/deepseek-coder-6.7b-instruct,27,0.1131744384765625,0.1131744384765625
deepseek-ai/deepseek-coder-6.7b-instruct,28,0.1018402099609375,0.1018402099609375
deepseek-ai/deepseek-coder-6.7b-instruct,29,0.1024139404296875,0.1024139404296875
deepseek-ai/deepseek-coder-6.7b-instruct,30,0.092901611328125,0.092901611328125
deepseek-ai/deepseek-coder-6.7b-instruct,31,0.084136962890625,0.084136962890625
